Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 1,Coverage (%) Sample 2,Coverage (%) Sample 3,Coverage (%) Sample 4,Coverage (%) Sample 5,Coverage (%) Sample 6,Coverage (%) Sample 7,Coverage (%) Sample 8,Coverage (%) Sample 9,Coverage (%) Sample 10,Coverage (%) Sample 11,Coverage (%) Sample 12,Coverage (%) Sample 13,Coverage (%) Sample 14,Area Sample 1,Area Sample 2,Area Sample 3,Area Sample 4,Area Sample 5,Area Sample 6,Area Sample 7,Area Sample 8,Area Sample 9,Area Sample 10,Area Sample 11,Area Sample 12,Area Sample 13,Area Sample 14,#Peptides,#Unique,#Spec Sample 1,#Spec Sample 2,#Spec Sample 3,#Spec Sample 4,#Spec Sample 5,#Spec Sample 6,#Spec Sample 7,#Spec Sample 8,#Spec Sample 9,#Spec Sample 10,#Spec Sample 11,#Spec Sample 12,#Spec Sample 13,#Spec Sample 14,PTM,Avg. Mass,Description
1099,218648,tr|A0A2T1DEF8|A0A2T1DEF8_9CYAN,124.04,20,0,20,16,14,0,14,16,0,4,0,4,0,0,0,,1.0237E4,1.1987E4,1.4727E4,,5.0555E3,1.0583E4,,3.9881E2,,1.4915E3,,,,4,4,0,7,6,5,0,3,7,0,1,0,1,0,0,0,Deamidation (NQ),31220,Histidine kinase OS=Phormidesmis priestleyi ULC007 OX=1920490 GN=C7B65_13930 PE=4 SV=1
1534,220821,tr|A0A239CTP0|A0A239CTP0_9BACT,124.01,28,0,13,0,14,22,8,28,0,0,0,0,0,0,0,,9.2012E3,,6.8845E3,1.2134E4,2.7968E3,2.9198E4,,,,,,,,4,4,0,5,0,2,3,2,9,0,0,0,0,0,0,0,Deamidation (NQ); Oxidation (M),17467,Protein CcmA  bactofilin family OS=Granulicella rosea OX=474952 GN=SAMN05421770_10197 PE=4 SV=1
1321,242326,tr|A0A2Z4HGE4|A0A2Z4HGE4_9EUKA,123.93,39,0,39,39,38,0,0,29,0,0,0,0,0,0,0,,9.7831E3,2.4436E4,2.6636E4,,,1.5633E3,,,,,,,,4,4,0,5,6,12,0,0,2,0,0,0,0,0,0,0,Deamidation (NQ),7978,Photosystem I reaction center subunit IV OS=Cyanophora sudae OX=1522369 GN=psaE PE=3 SV=1
2176,219559,tr|A0A2Z3GJ66|A0A2Z3GJ66_9BACT,123.92,6,0,1,0,0,2,3,4,0,0,0,0,0,0,0,,,,,3.1918E3,3.4786E2,3.3132E3,,,,,,,,4,3,0,1,0,0,5,2,4,0,0,0,0,0,0,0,Deamidation (NQ); Oxidation (M),109016,SusC/RagA family protein OS=Hymenobacter nivis OX=1850093 GN=DDQ68_05530 PE=3 SV=1
997,223300,tr|A0A2T1DFV2|A0A2T1DFV2_9CYAN,123.81,18,0,7,7,7,0,6,6,12,12,0,12,0,0,0,,1.2075E4,3.5639E4,1.3819E4,,1.3865E3,4.4157E3,4.6661E2,1.7257E3,,5.2678E2,,,,4,4,0,6,10,5,0,2,3,4,2,0,1,0,0,0,Deamidation (NQ),20474,DNA starvation/stationary phase protection protein OS=Phormidesmis priestleyi ULC007 OX=1920490 GN=C7B65_12295 PE=3 SV=1
651,220818,tr|A0A2T1DA47|A0A2T1DA47_9CYAN,123.80,24,0,12,24,17,0,0,11,0,5,0,12,0,0,0,,2.4754E3,9.9517E3,7.524E3,,,8.9452E2,,,,2.3077E2,,,,4,2,0,3,14,17,0,0,5,0,1,0,8,0,0,0,,24939,ATP-dependent Clp protease proteolytic subunit OS=Phormidesmis priestleyi ULC007 OX=1920490 GN=clpP PE=3 SV=1
389,218069,tr|K9VEZ1|K9VEZ1_9CYAN,123.77,10,2,2,2,2,2,2,2,2,6,8,4,2,0,0,,,,,,,,,1.8458E3,4.1106E2,,,,,4,2,5,9,8,12,1,8,7,1,7,15,6,2,0,0,,72451,Cyanobacterial porin OS=Oscillatoria nigro-viridis PCC 7112 OX=179408 GN=Osc7112_1546 PE=3 SV=1
766,218919,tr|A0A2T1DLV5|A0A2T1DLV5_9CYAN,123.36,39,0,39,29,39,0,21,8,0,0,9,0,0,0,0,,1.0436E4,1.9835E4,2.2817E4,,8.3228E2,2.0398E2,,,,,,,,4,3,0,9,11,14,0,3,2,0,0,2,0,0,0,0,Deamidation (NQ); Oxidation (M),20370,50S ribosomal protein L5 OS=Phormidesmis priestleyi ULC007 OX=1920490 GN=rplE PE=3 SV=1
1296,217663,tr|A0A351LD54|A0A351LD54_9CYAN,122.94,6,0,0,0,0,0,0,0,0,6,0,2,0,0,0,,,,,,,,,1.7738E4,,,,,,4,2,0,0,0,0,0,0,0,0,16,0,9,0,0,0,Deamidation (NQ); Oxidation (M),93313,Uncharacterized protein OS=Cyanobacteria bacterium UBA11371 OX=2055770 GN=DCZ55_30790 PE=4 SV=1
2398,221783,tr|K9U8R2|K9U8R2_CHAP6,122.88,35,0,0,0,0,0,0,0,13,22,0,35,12,0,0,,,,,,,,1.9968E2,8.7797E2,,3.3758E3,,,,3,2,0,0,0,0,0,0,0,1,3,0,4,2,0,0,,14458,SpoVT-AbrB domain-containing protein OS=Chamaesiphon minutus (strain ATCC 27169 / PCC 6605) OX=1173020 GN=Cha6605_0166 PE=4 SV=1
2398,221784,tr|A0A2T1GG36|A0A2T1GG36_9CYAN,122.88,35,0,0,0,0,0,0,0,13,22,0,35,12,0,0,,,,,,,,1.9968E2,8.7797E2,,3.3758E3,,,,3,2,0,0,0,0,0,0,0,1,3,0,4,2,0,0,,14445,AbrB family transcriptional regulator OS=Chamaesiphon polymorphus CCALA 037 OX=2107692 GN=C7B77_11470 PE=4 SV=1
460,221595,tr|A0A6N8FTJ0|A0A6N8FTJ0_9CHRO,122.74,30,0,0,0,0,0,0,0,0,21,0,30,0,0,0,,,,,,,,,9.2832E4,,2.6503E5,,,,4,2,0,0,0,0,0,0,0,0,23,0,44,0,0,0,Oxidation (M),17689,Phycocyanin subunit alpha OS=Gloeocapsopsis sp. AAB1 = 1H9 OX=1433147 GN=BWI75_06850 PE=3 SV=1
1784,220294,tr|A0A2T1D614|A0A2T1D614_9CYAN,122.69,9,0,6,2,9,0,4,2,0,0,0,0,0,0,0,,5.9069E3,3.5754E3,1.778E4,,5.0968E3,1.3179E3,,,,,,,,4,4,0,5,1,7,0,3,1,0,0,0,0,0,0,0,Deamidation (NQ),68219,N-acetylmuramoyl-L-alanine amidase OS=Phormidesmis priestleyi ULC007 OX=1920490 GN=C7B65_23085 PE=4 SV=1
2455,218412,tr|A0A126P6U4|A0A126P6U4_9BACT,122.67,5,0,0,0,0,1,1,4,0,0,0,0,0,0,0,,,,,,,2.0194E2,,,,,,,,5,2,0,0,0,0,1,2,6,0,0,0,0,0,0,0,Deamidation (NQ),127001,Uncharacterized protein OS=Hymenobacter sp. PAMC 26628 OX=1484118 GN=AXW84_04365 PE=4 SV=1
2870,222850,tr|A0A2G8T1H6|A0A2G8T1H6_9BURK,122.59,20,0,0,0,0,0,0,20,0,0,0,0,0,0,0,,,,,,,1.4604E4,,,,,,,,3,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,Deamidation (NQ),19660,OMP_b-brl domain-containing protein OS=Massilia psychrophila OX=1603353 GN=CR103_10250 PE=4 SV=1
1790,217698,tr|K9VZS5|K9VZS5_9CYAN,122.44,22,0,4,0,4,0,0,0,0,22,0,15,0,0,0,,,,,,,,,4.5878E3,,4.6582E2,,,,5,3,0,2,0,2,0,0,0,0,9,0,4,0,0,0,,34182,Cysteine synthase OS=Crinalium epipsammum PCC 9333 OX=1173022 GN=Cri9333_1780 PE=3 SV=1
2005,221611,tr|A0A5Q3HJG5|A0A5Q3HJG5_9BURK,122.27,27,0,0,0,8,20,0,15,0,0,0,8,0,0,0,,,,,6.9003E3,,6.1425E2,,,,,,,,4,3,0,0,0,2,6,0,4,0,0,0,2,0,0,0,Deamidation (NQ),18833,Phasin family protein OS=Polaromonas sp. Pch-P OX=2082385 GN=F7R28_15960 PE=4 SV=1
3134,219288,tr|A0A370FRC0|A0A370FRC0_9BURK,122.26,24,0,0,0,0,0,0,24,0,0,0,0,0,0,0,,,,,,,1.6377E3,,,,,,,,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,,34779,Monosaccharide ABC transporter substrate-binding protein (CUT2 family) OS=Pseudacidovorax intermedius OX=433924 GN=DFR41_1011167 PE=4 SV=1
3134,219289,tr|A0A1N7BYK7|A0A1N7BYK7_9BURK,122.26,24,0,0,0,0,0,0,24,0,0,0,0,0,0,0,,,,,,,1.6377E3,,,,,,,,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,,34710,Monosaccharide ABC transporter substrate-binding protein  CUT2 family OS=Pseudacidovorax sp. RU35E OX=1907403 GN=SAMN05880557_11395 PE=4 SV=1
3134,219758,tr|A0A2G6WY17|A0A2G6WY17_9BURK,122.26,24,0,0,0,0,0,0,24,0,0,0,0,0,0,0,,,,,,,1.6377E3,,,,,,,,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,,34642,Monosaccharide ABC transporter substrate-binding protein (CUT2 family) OS=Variovorax sp. 54 OX=2035212 GN=CLU95_2445 PE=4 SV=1
3134,219759,tr|A0A3N7BPH9|A0A3N7BPH9_9BURK,122.26,24,0,0,0,0,0,0,24,0,0,0,0,0,0,0,,,,,,,1.6377E3,,,,,,,,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,,34697,ABC transporter substrate-binding protein OS=Variovorax sp. KBW07 OX=2153358 GN=DBV14_12510 PE=4 SV=1
3134,219775,tr|A0A2W7GHX4|A0A2W7GHX4_9BURK,122.26,24,0,0,0,0,0,0,24,0,0,0,0,0,0,0,,,,,,,1.6377E3,,,,,,,,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,,34501,Monosaccharide ABC transporter substrate-binding protein (CUT2 family) OS=Variovorax sp. GV004 OX=2135501 GN=C7517_11597 PE=4 SV=1
3134,219776,tr|A0A1H7EMY5|A0A1H7EMY5_9BURK,122.26,24,0,0,0,0,0,0,24,0,0,0,0,0,0,0,,,,,,,1.6377E3,,,,,,,,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,,34474,Monosaccharide ABC transporter substrate-binding protein  CUT2 family OS=Variovorax sp. OK202 OX=1884311 GN=SAMN05518853_114112 PE=4 SV=1
3134,219777,tr|A0A1I5Y403|A0A1I5Y403_9BURK,122.26,24,0,0,0,0,0,0,24,0,0,0,0,0,0,0,,,,,,,1.6377E3,,,,,,,,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,,34530,Ribose transport system substrate-binding protein OS=Variovorax sp. 770b2 OX=1566271 GN=SAMN03159339_0204 PE=4 SV=1
3134,219798,tr|A0A2P1VDU7|A0A2P1VDU7_9BURK,122.26,24,0,0,0,0,0,0,24,0,0,0,0,0,0,0,,,,,,,1.6377E3,,,,,,,,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,,34599,ABC transporter substrate-binding protein OS=Variovorax sp. PMC12 OX=2126319 GN=C4F17_21610 PE=4 SV=1
3134,219817,tr|A0A1I4V8Q3|A0A1I4V8Q3_9BURK,122.26,24,0,0,0,0,0,0,24,0,0,0,0,0,0,0,,,,,,,1.6377E3,,,,,,,,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,,34803,Ribose transport system substrate-binding protein OS=Variovorax sp. OV329 OX=1882825 GN=SAMN05444747_11261 PE=4 SV=1
3134,219818,tr|A0A3S0HAG7|A0A3S0HAG7_9BURK,122.26,24,0,0,0,0,0,0,24,0,0,0,0,0,0,0,,,,,,,1.6377E3,,,,,,,,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,,34616,ABC transporter substrate-binding protein OS=Variovorax gossypii OX=1679495 GN=EJP69_28085 PE=4 SV=1
3134,219819,tr|A0A1E7TV08|A0A1E7TV08_9BURK,122.26,24,0,0,0,0,0,0,24,0,0,0,0,0,0,0,,,,,,,1.6377E3,,,,,,,,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,,34645,ABC transporter substrate-binding protein OS=Variovorax boronicumulans OX=436515 GN=AO062_26920 PE=4 SV=1
3134,219820,tr|A0A640JZV8|A0A640JZV8_9BURK,122.26,24,0,0,0,0,0,0,24,0,0,0,0,0,0,0,,,,,,,1.6377E3,,,,,,,,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,,34659,ABC transporter substrate-binding protein OS=Variovorax boronicumulans OX=436515 GN=VCH24_54980 PE=4 SV=1
3134,219821,tr|A0A554RSP4|A0A554RSP4_9BURK,122.26,24,0,0,0,0,0,0,24,0,0,0,0,0,0,0,,,,,,,1.6377E3,,,,,,,,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,,34618,Substrate-binding domain-containing protein OS=Variovorax sp. KBS0712 OX=2578111 GN=FFI97_023380 PE=4 SV=1
3134,219822,tr|A0A250DRV2|A0A250DRV2_9BURK,122.26,24,0,0,0,0,0,0,24,0,0,0,0,0,0,0,,,,,,,1.6377E3,,,,,,,,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,,34660,ABC transporter substrate-binding protein OS=Variovorax boronicumulans OX=436515 GN=CKY39_29940 PE=4 SV=1
3134,219914,tr|A0A679JRG7|A0A679JRG7_VARPD,122.26,24,0,0,0,0,0,0,24,0,0,0,0,0,0,0,,,,,,,1.6377E3,,,,,,,,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,,34522,Xylitol-binding protein OS=Variovorax paradoxus OX=34073 GN=xypA PE=4 SV=1
3134,219997,tr|E6V9H4|E6V9H4_VARPE,122.26,24,0,0,0,0,0,0,24,0,0,0,0,0,0,0,,,,,,,1.6377E3,,,,,,,,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,,34486,ABC sugar transporter  periplasmic ligand binding protein OS=Variovorax paradoxus (strain EPS) OX=595537 GN=Varpa_5503 PE=4 SV=1
3134,220229,tr|A0A433MT07|A0A433MT07_9BURK,122.26,24,0,0,0,0,0,0,24,0,0,0,0,0,0,0,,,,,,,1.6377E3,,,,,,,,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,,34644,ABC transporter substrate-binding protein OS=Variovorax guangxiensis OX=1775474 GN=EJP67_28685 PE=4 SV=1
3134,220230,tr|A0A4R1YZP8|A0A4R1YZP8_9BURK,122.26,24,0,0,0,0,0,0,24,0,0,0,0,0,0,0,,,,,,,1.6377E3,,,,,,,,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,,34599,Monosaccharide ABC transporter substrate-binding protein (CUT2 family) OS=Variovorax sp. BK151 OX=2512132 GN=EV293_109107 PE=4 SV=1
3134,220338,tr|A0A0Q7CRY5|A0A0Q7CRY5_9BURK,122.26,24,0,0,0,0,0,0,24,0,0,0,0,0,0,0,,,,,,,1.6377E3,,,,,,,,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,,34513,ABC transporter substrate-binding protein OS=Variovorax sp. Root411 OX=1736530 GN=ASC92_26465 PE=4 SV=1
3134,220403,tr|A0A0Q7I719|A0A0Q7I719_9BURK,122.26,24,0,0,0,0,0,0,24,0,0,0,0,0,0,0,,,,,,,1.6377E3,,,,,,,,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,,34557,ABC transporter substrate-binding protein OS=Variovorax sp. Root434 OX=1736536 GN=ASD05_23840 PE=4 SV=1
3134,220404,tr|A0A286ANH9|A0A286ANH9_9BURK,122.26,24,0,0,0,0,0,0,24,0,0,0,0,0,0,0,,,,,,,1.6377E3,,,,,,,,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,,34530,Monosaccharide ABC transporter substrate-binding protein  CUT2 family OS=Variovorax sp. YR752 OX=1884383 GN=SAMN05518800_0869 PE=4 SV=1
1657,220243,tr|A0A2Z3GJP7|A0A2Z3GJP7_9BACT,122.23,10,0,5,0,2,3,8,8,0,0,0,0,0,0,0,,1.3698E3,,7.7387E2,3.2675E3,8.1469E3,3.3785E3,,,,,,,,4,4,0,2,0,6,1,7,3,0,0,0,0,0,0,0,Deamidation (NQ),57731,OmpA-like domain-containing protein OS=Hymenobacter nivis OX=1850093 GN=DDQ68_03400 PE=4 SV=1
2110,220436,tr|K9VUT6|K9VUT6_9CYAN,121.97,36,0,0,0,0,0,0,0,0,31,0,23,0,0,0,,,,,,,,,3.8055E3,,1.8391E3,,,,4,4,0,0,0,0,0,0,0,0,6,0,7,0,0,0,Oxidation (M),19315,Orange carotenoid-binding protein OS=Crinalium epipsammum PCC 9333 OX=1173022 GN=Cri9333_0797 PE=3 SV=1
1090,220699,tr|A0A2T1DLZ6|A0A2T1DLZ6_9CYAN,121.69,31,0,21,21,31,0,16,0,0,5,0,5,0,0,0,,9.363E3,1.4138E4,7.6705E3,,2.5656E3,,,,,,,,,4,2,0,7,9,10,0,2,0,0,1,0,1,0,0,0,,19645,50S ribosomal protein L6 OS=Phormidesmis priestleyi ULC007 OX=1920490 GN=rplF PE=3 SV=1
2873,227920,tr|A0A3C0YB48|A0A3C0YB48_9BURK,121.39,40,0,0,0,0,40,0,40,0,0,0,0,0,0,0,,,,,8.2345E3,,2.4911E3,,,,,,,,2,2,0,0,0,0,3,0,3,0,0,0,0,0,0,0,Deamidation (NQ),10702,Transporter OS=Polaromonas sp. OX=1869339 GN=DCP03_17800 PE=4 SV=1
1699,217948,tr|A0A2T1DF88|A0A2T1DF88_9CYAN,121.31,27,0,13,18,22,0,15,7,0,0,0,0,0,0,0,,7.2647E2,7.6292E3,4.2951E3,,5.1958E3,,,,,,,,,5,4,0,2,7,4,0,4,1,0,0,0,0,0,0,0,,24397,Elongation factor Ts OS=Phormidesmis priestleyi ULC007 OX=1920490 GN=tsf PE=3 SV=1
1812,217420,tr|A0A2T1DF81|A0A2T1DF81_9CYAN,121.07,15,0,10,4,8,0,8,0,0,0,0,0,0,0,0,,2.8915E3,8.8559E2,1.0648E4,,1.0691E4,,,,,,,,,6,6,0,6,1,4,0,4,0,0,0,0,0,0,0,0,,52957,Tetratricopeptide repeat protein OS=Phormidesmis priestleyi ULC007 OX=1920490 GN=C7B65_12600 PE=4 SV=1
1523,219399,tr|A0A3D1AWC4|A0A3D1AWC4_9BACT,121.05,5,0,3,3,1,1,3,2,0,0,0,0,0,0,0,,3.4526E3,1.063E3,1.3982E3,4.4901E3,3.8958E3,2.2014E3,,,,,,,,4,4,0,7,3,3,1,5,2,0,0,0,0,0,0,0,Deamidation (NQ),105554,TonB-dependent receptor OS=Bryobacterales bacterium OX=2026791 GN=DEQ47_08750 PE=4 SV=1
1776,224521,tr|A0A2T1DLY2|A0A2T1DLY2_9CYAN,121.05,25,0,16,25,16,0,6,0,0,9,0,0,0,0,0,,1.0241E3,8.6298E3,4.1998E3,,4.1514E2,,,,,,,,,4,3,0,3,5,6,0,1,0,0,2,0,0,0,0,0,Oxidation (M),16810,50S ribosomal protein L15 OS=Phormidesmis priestleyi ULC007 OX=1920490 GN=rplO PE=3 SV=1
882,222648,tr|A0A3M9ZAE5|A0A3M9ZAE5_9CYAN,120.99,11,0,5,8,8,0,3,5,0,11,0,11,0,0,0,,,3.5054E3,1.7596E3,,5.877E2,,,2.9204E3,,1.2059E3,,,,4,2,0,3,8,7,0,3,5,0,6,0,5,0,0,0,,38964,Fructose-1 6-bisphosphate aldolase OS=Leptolyngbya sp. IPPAS B-1204 OX=2483801 GN=fba PE=3 SV=1
2491,217256,tr|A0A2T1DKH7|A0A2T1DKH7_9CYAN,120.97,22,0,0,13,5,0,0,0,0,4,0,4,0,0,0,,,1.3899E3,2.393E2,,,,,,,,,,,5,3,0,0,5,1,0,0,0,0,2,0,1,0,0,0,,42521,Molybdopterin-synthase adenylyltransferase MoeB OS=Phormidesmis priestleyi ULC007 OX=1920490 GN=C7B65_05880 PE=4 SV=1
1845,220115,tr|A0A2T1FQR3|A0A2T1FQR3_9CYAN,120.87,11,0,0,0,0,0,0,0,3,9,0,11,3,0,0,,,,,,,,1.2986E3,8.4851E3,,1.3658E4,2.2534E2,,,4,4,0,0,0,0,0,0,0,3,5,0,5,2,0,0,Oxidation (M),46670,Carbohydrate porin (Fragment) OS=Chamaesiphon polymorphus CCALA 037 OX=2107692 GN=C7B77_24390 PE=3 SV=1
1327,224297,tr|F7VEG3|F7VEG3_9PROT,120.79,9,0,7,7,4,0,3,3,0,0,0,0,0,0,0,,1.1483E3,3.1208E2,1.5342E4,,5.0454E3,3.821E3,,,,,,,,3,2,0,3,4,8,0,4,6,0,0,0,0,0,0,0,,38984,Outer membrane protein OmpA OS=Acetobacter tropicalis NBRC 101654 OX=749388 GN=ATPR_1762 PE=4 SV=1
1327,224298,tr|A0A401WRM1|A0A401WRM1_ACEPA,120.79,9,0,7,7,4,0,3,3,0,0,0,0,0,0,0,,1.1483E3,3.1208E2,1.5342E4,,5.0454E3,3.821E3,,,,,,,,3,2,0,3,4,8,0,4,6,0,0,0,0,0,0,0,,39795,Outer membrane protein OmpA OS=Acetobacter pasteurianus NBRC 3188 OX=1226663 GN=ompA PE=4 SV=1
1327,224299,tr|A0A1D8QTP7|A0A1D8QTP7_9PROT,120.79,9,0,7,7,4,0,3,3,0,0,0,0,0,0,0,,1.1483E3,3.1208E2,1.5342E4,,5.0454E3,3.821E3,,,,,,,,3,2,0,3,4,8,0,4,6,0,0,0,0,0,0,0,,39795,Outer membrane protein OS=Acetobacter ascendens OX=481146 GN=A4S02_01970 PE=4 SV=1
1327,224300,tr|C7JEV4|C7JEV4_ACEP3,120.79,9,0,7,7,4,0,3,3,0,0,0,0,0,0,0,,1.1483E3,3.1208E2,1.5342E4,,5.0454E3,3.821E3,,,,,,,,3,2,0,3,4,8,0,4,6,0,0,0,0,0,0,0,,39795,Outer membrane protein OmpA OS=Acetobacter pasteurianus (strain NBRC 3283 / LMG 1513 / CCTM 1153) OX=634452 GN=ompA PE=4 SV=1
1327,224301,tr|A0A5M8ZB11|A0A5M8ZB11_9PROT,120.79,9,0,7,7,4,0,3,3,0,0,0,0,0,0,0,,1.1483E3,3.1208E2,1.5342E4,,5.0454E3,3.821E3,,,,,,,,3,2,0,3,4,8,0,4,6,0,0,0,0,0,0,0,,39806,OmpA family protein OS=Acetobacter sp. DmW_136 OX=2591091 GN=FKW31_09425 PE=4 SV=1
1327,224302,tr|A0A346DVS5|A0A346DVS5_9PROT,120.79,9,0,7,7,4,0,3,3,0,0,0,0,0,0,0,,1.1483E3,3.1208E2,1.5342E4,,5.0454E3,3.821E3,,,,,,,,3,2,0,3,4,8,0,4,6,0,0,0,0,0,0,0,,39806,OmpA family protein OS=Acetobacter pomorum OX=65959 GN=CJF59_09915 PE=4 SV=1
1327,224303,tr|F1YT78|F1YT78_9PROT,120.79,9,0,7,7,4,0,3,3,0,0,0,0,0,0,0,,1.1483E3,3.1208E2,1.5342E4,,5.0454E3,3.821E3,,,,,,,,3,2,0,3,4,8,0,4,6,0,0,0,0,0,0,0,,39806,Outer membrane protein OS=Acetobacter pomorum DM001 OX=945681 GN=yiaD PE=4 SV=1
1327,224305,tr|A0A149U4L0|A0A149U4L0_9PROT,120.79,9,0,7,7,4,0,3,3,0,0,0,0,0,0,0,,1.1483E3,3.1208E2,1.5342E4,,5.0454E3,3.821E3,,,,,,,,3,2,0,3,4,8,0,4,6,0,0,0,0,0,0,0,,40340,OmpA-like domain-containing protein OS=Acetobacter senegalensis OX=446692 GN=AD948_05525 PE=4 SV=1
1327,224306,tr|A0A0U5EQ97|A0A0U5EQ97_9PROT,120.79,9,0,7,7,4,0,3,3,0,0,0,0,0,0,0,,1.1483E3,3.1208E2,1.5342E4,,5.0454E3,3.821E3,,,,,,,,3,2,0,3,4,8,0,4,6,0,0,0,0,0,0,0,,40326,Outer membrane protein OS=Acetobacter senegalensis OX=446692 GN=ompA PE=4 SV=1
1327,224307,tr|A0A094YRD2|A0A094YRD2_9PROT,120.79,9,0,7,7,4,0,3,3,0,0,0,0,0,0,0,,1.1483E3,3.1208E2,1.5342E4,,5.0454E3,3.821E3,,,,,,,,3,2,0,3,4,8,0,4,6,0,0,0,0,0,0,0,,40283,Membrane protein OS=Acetobacter tropicalis OX=104102 GN=AD947_12720 PE=4 SV=1
1327,225199,tr|A0A6P4HNF1|A0A6P4HNF1_DROKI,120.79,10,0,8,8,5,0,3,3,0,0,0,0,0,0,0,,1.1483E3,3.1208E2,1.5342E4,,5.0454E3,3.821E3,,,,,,,,3,2,0,3,4,8,0,4,6,0,0,0,0,0,0,0,,36099,outer membrane protein-like OS=Drosophila kikkawai OX=30033 GN=LOC108071112 PE=3 SV=1
1327,225200,tr|A0A6P4LDI2|A0A6P4LDI2_DROBP,120.79,10,0,8,8,5,0,3,3,0,0,0,0,0,0,0,,1.1483E3,3.1208E2,1.5342E4,,5.0454E3,3.821E3,,,,,,,,3,2,0,3,4,8,0,4,6,0,0,0,0,0,0,0,,36099,outer membrane protein-like OS=Drosophila bipectinata OX=42026 GN=LOC108134338 PE=3 SV=1
2210,242219,tr|A0A2W7AB70|A0A2W7AB70_9CYAN,120.66,16,0,0,0,0,0,0,0,6,16,0,10,6,0,0,,,,,,,,3.7126E3,3.2931E4,,2.0682E3,4.4223E2,,,3,3,0,0,0,0,0,0,0,1,7,0,3,1,0,0,,19830,Uncharacterized protein OS=Leptolyngbya sp. OX=47254 GN=DCF22_14250 PE=4 SV=1
1596,222397,tr|A0A2T1D3J8|A0A2T1D3J8_9CYAN,120.57,21,0,0,12,12,0,0,5,0,14,0,5,0,0,0,,,1.448E4,5.0474E3,,,1.5344E3,,2.2393E3,,1.7452E3,,,,4,4,0,0,11,5,0,0,1,0,2,0,1,0,0,0,Deamidation (NQ); Oxidation (M),25285,ATP-dependent Clp protease proteolytic subunit OS=Phormidesmis priestleyi ULC007 OX=1920490 GN=clpP PE=3 SV=1
1207,217177,tr|A0A2T1DL37|A0A2T1DL37_9CYAN,120.15,14,0,4,14,11,0,0,7,0,4,0,8,0,0,0,,1.816E2,1.9675E4,2.7206E3,,,1.2608E3,,2.0443E3,,4.0891E3,,,,4,4,0,1,11,6,0,0,2,0,3,0,4,0,0,0,Oxidation (M),52540,Glutamine synthetase OS=Phormidesmis priestleyi ULC007 OX=1920490 GN=glnA PE=3 SV=1
1189,227253,tr|A0A1M3PFE5|A0A1M3PFE5_9PROT,119.86,15,0,13,15,13,13,13,13,0,0,0,0,0,0,0,,4.7934E3,1.0258E4,7.5365E3,7.9388E3,4.2419E3,1.1026E4,,,,,,,,3,2,0,6,4,5,3,4,6,0,0,0,0,0,0,0,Deamidation (NQ),21475,Superoxide dismutase OS=Rhodospirillales bacterium 70-18 OX=1895826 GN=BGP12_18950 PE=3 SV=1
560,223513,tr|A0A1Z4GAX3|A0A1Z4GAX3_9CYAN,119.77,23,0,0,0,0,0,0,0,0,23,0,23,10,0,0,,,,,,,,,1.1712E4,,3.626E4,,,,3,2,0,0,0,0,0,0,0,0,25,0,24,6,0,0,Oxidation (M),18322,Phycoerythrocyanin beta chain OS=Anabaenopsis circularis NIES-21 OX=1085406 GN=pecB PE=3 SV=1
560,223514,tr|A0A2H6LGR0|A0A2H6LGR0_9NOSO,119.77,23,0,0,0,0,0,0,0,0,23,0,23,10,0,0,,,,,,,,,1.1712E4,,3.626E4,,,,3,2,0,0,0,0,0,0,0,0,25,0,24,6,0,0,Oxidation (M),18322,Phycobilisome protein OS=Nostoc cycadae WK-1 OX=1861711 GN=NCWK1_2091 PE=3 SV=1
560,223515,tr|A0A2Z6CXQ2|A0A2Z6CXQ2_9NOSO,119.77,23,0,0,0,0,0,0,0,0,23,0,23,10,0,0,,,,,,,,,1.1712E4,,3.626E4,,,,3,2,0,0,0,0,0,0,0,0,25,0,24,6,0,0,Oxidation (M),18322,Phycoerythrocyanin beta chain OS=Nostoc sp. HK-01 OX=196308 GN=pecB PE=3 SV=1
